track,start_sec,end_sec,centroid_hz,spread_hz,skewness,kurtosis,rms,stereo_width
02 - 1-2,250,259.99997732426306,2309.5909165853695,3429.699009989795,62.106185244695546,5160.93453559491,0.041180149921137194,0.08745744773230313
02 - 1-2,260,269.99997732426306,2537.9889459210294,3268.6446535116916,24.340435506985994,936.3058401072378,0.05055267828782016,0.550647180597944
02 - 1-2,270,279.99997732426306,2648.7540335923404,3290.7001442396017,50.148060724342606,3867.216469097443,0.04377406382455567,0.1624921899511511
02 - 1-2,280,289.99997732426306,2075.2140153388177,2925.5869015298294,47.76102617709229,3612.7527693677516,0.05714215259201064,0.42569927025647225
02 - 1-2,290,299.99997732426306,3068.7994641607183,3598.7362268753227,24.70349065920288,810.7744772598403,0.04467812284897125,0.23927753176037636
02 - 1-2,300,309.99997732426306,2094.2879639134117,2902.929827417357,37.24844899479175,2322.2153041968095,0.064329848725118835,0.3539287331427713
02 - 1-2,310,319.99997732426306,3145.8010965363005,3752.330577643377,27.09377133740041,974.6069478197414,0.03782099610014799,0.28475982853484794
02 - 1-2,320,329.99997732426306,2211.7617076948254,3028.328060249193,26.542847354363357,1157.058275861411,0.07512191400013632,0.333871529954725
02 - 1-2,330,339.99997732426306,2669.797839340467,3293.0773360046455,25.96806574796922,1090.6358286360287,0.043134648725843674,0.29084448249969275
02 - 1-2,340,349.99997732426306,2112.12430428562,2963.3692060499234,59.15205933134114,5323.672472343193,0.05173718700987203,0.4510129954959483
02 - 1-2,350,359.99997732426306,2659.096985011115,3307.3345926511165,21.36533619185721,652.4095952955242,0.052385581048507095,0.2423774800378118
02 - 1-2,360,369.99997732426306,2521.6191943169483,3344.5813845817243,19.717131233914923,527.9162767244532,0.04029682558349272,0.616445442420565
02 - 1-2,370,379.99997732426306,2906.0970923156474,3462.566014568667,27.154776445563037,1105.2030977576242,0.05205146669169987,0.22310363132007827
02 - 1-2,380,389.99997732426306,2366.9555618394834,3119.941619473225,28.925811297805048,1308.1034504255128,0.049224431103010745,0.4841926563913874
02 - 1-2,390,399.99997732426306,2286.274386502404,3054.200878726301,43.97784735078779,3307.0829508238253,0.05484855613536447,0.21637318297279895
02 - 1-2,400,409.99997732426306,2669.4661672289817,3232.013048881129,33.93850289668704,1877.7185820350055,0.0399936618020907,0.6515686256291165
02 - 1-2,410,419.99997732426306,2353.9463461195146,3070.1701510298903,31.503087140879423,1723.2536321224666,0.05749455400411654,0.22300946833128255
02 - 1-2,420,429.99997732426306,2670.0287943997623,3248.513928046853,29.938240413278578,1376.0329416322622,0.05379572432489016,0.48545769466862676
02 - 1-2,430,439.99997732426306,2646.7684667858066,3286.826364755193,34.00697161029167,1905.294541509229,0.03211022177546736,0.34204583961056834
02 - 1-2,440,449.99997732426306,2278.7771367331184,3056.624382589287,34.02709900153632,1999.5382930977541,0.0704857955716897,0.33270292778831523
02 - 1-2,450,459.99997732426306,3026.8169481509926,3454.523602144006,26.584757609793527,1027.451926747373,0.022655838934808287,0.5710849860038548
02 - 1-2,460,469.99997732426306,2800.053470575441,3396.167430053524,26.29775070439473,993.5826471795973,0.057665450761622133,0.4080518515596171
02 - 1-2,470,479.99997732426306,2461.3420471613854,3217.891349804472,23.743193492280906,816.5180285827835,0.043167840055092506,0.27302461801855626
02 - 1-2,480,489.99997732426306,2761.4064085173072,3417.738483828778,29.184683650966743,1304.6500738970674,0.05026592657364058,0.4885001943473295
02 - 1-2,490,499.99997732426306,2025.0457216955315,2861.9655592700396,51.916942431983706,4277.711653117351,0.056942179098968586,0.28044408857516734
02 - 1-2,500,509.99997732426306,2841.2980732026954,3624.7527907782737,31.52066822030361,1545.1119666704171,0.028958142753749545,0.8042724407532023
02 - 1-2,510,519.999977324263,11506.340216614366,6602.979450933619,352.8709406777699,136629.72002177342,3.921786188526782e-5,0.39132273358952563
02 - 1-2,520,529.999977324263,11403.447881903405,6648.260731954952,336.96163143676813,127608.84830435437,3.725784288812699e-5,0.5884710186759033
03 - 2-1,0,9.999977324263039,1599.1581781590817,2761.0942797724406,34.00322389608878,1626.3234665200837,0.025112613164290892,0.04777191912391865
03 - 2-1,10,19.99997732426304,2049.889324393615,3195.841767989169,75.02732113265418,9082.259972266356,0.032078003232368674,0.10279417330826857
03 - 2-1,20,29.99997732426304,2488.0962862029405,3569.3092334698003,37.573268906190826,2268.6751685084846,0.02783655716832985,0.3692263242987792
03 - 2-1,30,39.999977324263035,2539.350989100183,3722.9102790109623,29.406932369161783,1214.7117158553635,0.02888881093824978,0.258375124072069
03 - 2-1,40,49.999977324263035,1885.956216470733,3134.8346177182234,54.2902736932726,4595.8074881301445,0.03755535131448039,0.22537477136708384
03 - 2-1,50,59.999977324263035,2523.0970157427487,3959.6727654024244,102.4775253155806,14545.961651161517,0.019732299272523426,0.039201537116928975
03 - 2-1,60,69.99997732426304,1616.1204058579463,2707.8420140118164,60.59179550923384,5231.37055382675,0.025403511849583275,0.10591149386808907
03 - 2-1,70,79.99997732426304,2100.3390345364583,3094.483226515827,28.843085490617792,1300.9241965507188,0.020007114853833465,0.2596479526067451
03 - 2-1,80,89.99997732426304,1787.7338977251986,3116.148678852183,57.55822455431555,5227.933562023985,0.039778410990292105,0.1960655471513305
03 - 2-1,90,99.99997732426304,1986.3108029851173,3081.219028843892,44.89814584086885,3680.631213986509,0.03183926060314077,0.25620076598388764
03 - 2-1,100,109.99997732426304,2679.8510094954063,3677.38625038217,25.47627180680675,1021.6037309330969,0.01807108596433933,0.5380174031540583
03 - 2-1,110,119.99997732426304,1602.0639652788263,2835.3537907051946,110.56273491710748,15951.678059558299,0.02610126835824866,0.025581538161834838
03 - 2-1,120,129.99997732426303,1220.6105310829814,2566.491322777491,73.61357419740902,7195.830470410133,0.04020577765434958,0.04708515404140834
03 - 2-1,130,139.99997732426303,2349.750987483486,3463.1298353556776,112.2698977347772,21699.383380663912,0.020587696020536478,0.18009721310995463
03 - 2-1,140,149.99997732426303,2357.1920338765594,3342.5325749205995,25.37601871117184,949.9350248668875,0.022775576435787287,0.4656715047684218
03 - 2-1,150,159.99997732426303,2208.446105860292,3536.405473296222,74.01169081396199,8434.494235315908,0.03888028930153277,0.17655426851049183
03 - 2-1,160,169.99997732426303,1902.8021197412434,3049.8691179615107,75.82109374976547,8579.54834488083,0.03647194669576177,0.218874188452176
03 - 2-1,170,179.99997732426303,2267.9373020134717,3304.5793063761716,45.384110018285114,3295.696486017249,0.04796604657114368,0.2001919804878427
03 - 2-1,180,189.99997732426303,2663.842975690394,3398.1050236043066,21.580702407780475,666.4901648619765,0.021317669665952055,0.70096387541773
03 - 2-1,190,199.99997732426303,1857.0461173313706,3051.612770522772,51.63324964708518,4207.247951870658,0.050313036496916305,0.18941110906485947
03 - 2-1,200,209.99997732426303,2272.2380138160033,3258.0041879606783,43.290389735685736,3283.3563105148087,0.036669621188737136,0.36102563706046964
03 - 2-1,210,219.99997732426303,2323.3033656968314,3210.6623505872144,30.913451201691565,1439.089565129909,0.02524355147305983,0.33369065683797206
03 - 2-1,220,229.99997732426303,2145.2440940078736,3217.686989413606,36.04388169474312,2076.057123362065,0.02902352332137084,0.3258418883164407
03 - 2-1,230,239.99997732426303,1682.2447355419938,2877.882208764951,40.35490160360069,2384.320896164582,0.016509718494341238,0.10381104584876966
03 - 2-1,240,249.99997732426303,2472.1066082044676,3422.7639914476185,33.869342898438056,1651.5634033406911,0.007361672646101372,0.07255341477364496
03 - 2-1,250,259.99997732426306,1243.567095814152,2630.020465603479,88.96316897410868,12297.179608034003,0.032430294462446656,0.06738409133796497
03 - 2-1,260,269.99997732426306,1508.0074255028658,2814.5211155669676,83.08214311848175,9467.44468439071,0.03339910637062894,0.07279799469300541
03 - 2-1,270,279.99997732426306,1782.9913069096458,3054.9491152203504,61.37659652152826,5930.7640367074755,0.017377228349601696,0.04062474330883692
03 - 2-1,280,289.99997732426306,1949.3805639945733,3273.3592756830744,37.11255475642636,2113.8467519219435,0.015839567778451843,0.22830347873748325
03 - 2-1,290,299.99997732426306,1689.8733368712547,2878.61620090317,70.17243338288147,6906.054708616117,0.042859601249447696,0.2994052335337376
03 - 2-1,300,309.99997732426306,2026.4013201449561,3091.8412706049526,61.69399195750341,6250.350139171733,0.04944457308488942,0.2392914955834069
03 - 2-1,310,319.99997732426306,2137.802775229615,3165.8667209918485,40.903579040128726,2810.4794005452145,0.029913699286121788,0.48774880452441716
03 - 2-1,320,329.99997732426306,2521.9768389374276,3496.600606408027,33.33185117959401,1796.1925155456079,0.040693148838202416,0.25086228763281193
03 - 2-1,330,339.99997732426306,2269.9293896721147,3398.1084508447693,75.6297805114027,8830.9229993153,0.05027740912256968,0.28535406401124186
03 - 2-1,340,349.99997732426306,2188.1086870442286,3395.103823239001,35.36935958011812,2053.2889524076645,0.04301417617638289,0.18422809102492532
03 - 2-1,350,359.99997732426306,2144.4577946291015,3761.9387874651,67.14001648480401,5881.290370573399,0.018785127675801632,0.02706029128374532
03 - 2-1,360,369.99997732426306,1274.9561989732094,2519.7470015299273,70.82531912169453,8310.148545546768,0.04320299560672577,0.046052660172557824
03 - 2-1,370,379.99997732426306,1629.2410994481097,2966.4595264509735,47.76194738910874,3772.2324788506785,0.02674346744846295,0.10351743058513341
03 - 2-1,380,389.99997732426306,3243.6979658830405,4132.258406116865,38.389494665080555,2176.4560032183103,0.021405511199953976,0.5813434242231761
03 - 2-1,390,399.99997732426306,1787.1730246378195,2963.7901530154086,37.39366005618869,2140.7858479355036,0.03112052726377215,0.2032366379274062
03 - 2-1,400,409.99997732426306,1662.695320653271,3037.982927356442,53.21019960070102,4914.617622699332,0.05223373119653536,0.18245729155383028
03 - 2-1,410,419.99997732426306,1955.790187290646,3326.210394014375,64.62998768233159,6231.513361768046,0.05263911254174655,0.1868993728184678
03 - 2-1,420,429.99997732426306,2249.6371695327566,3294.61283029074,24.724214164600145,945.6202808118361,0.02902785394065575,0.5669107844606287
03 - 2-1,430,439.99997732426306,2235.77891849726,3334.8529690577093,25.15405420452412,909.8581325282346,0.029246918200870775,0.4042000691749771
03 - 2-1,440,449.99997732426306,1834.8961934503038,3093.896641704849,66.3223407131402,5990.004210796252,0.0590913856666633,0.17927732132310714
